spike_count, amplitude
0.0,-1012.0028788940361
0.08333333333333333,-1037.1462464492781
0.16666666666666666,-1030.113981607109
0.25,-950.1810519521671
0.3333333333333333,-1063.9006185383996
0.4166666666666667,-1077.1756515455934
0.5,-1094.970565671074
0.5833333333333334,-1046.9645514811382
0.6666666666666666,-1044.608327778402
0.75,-1091.683536217026
0.8333333333333334,-1086.5973648321435
0.9166666666666666,-985.0433207024066
1.0,-1055.2317580170081
1.0833333333333333,-1106.9102424331618
1.1666666666666667,-1051.2639699716256
1.25,-1043.423956795162
1.3333333333333333,-1067.4314934894883
1.4166666666666667,-1048.299877583971
1.5,-997.1758475886395
1.5833333333333333,-1020.3116594798302
1.6666666666666667,-1031.6182275944075
1.75,-1010.8950697322861
1.8333333333333333,-990.2705361912984
1.9166666666666667,-993.9757821210356
2.0,-1010.9820626769875
2.0833333333333335,-999.0316820616468
2.1666666666666665,-1003.8933268210808
2.25,-964.3755840644503
2.3333333333333335,-1024.4627249466796
2.4166666666666665,-1009.8328582217591
2.5,-950.5198100463809
2.5833333333333335,-1005.8287916456919
2.6666666666666665,-984.1883260806751
2.75,-986.7093790570937
2.8333333333333335,-1003.7167987226887
2.9166666666666665,-996.3400637747092
3.0,-1022.3903130315491
3.0833333333333335,-1051.436801982392
3.1666666666666665,-1031.7579989741273
3.25,-974.8926059496134
3.3333333333333335,-1028.6202562865342
3.4166666666666665,-1120.1150556108712
3.5,-954.2210812522333
3.5833333333333335,-1070.5836491085493
3.6666666666666665,-1067.526309894454
3.75,-993.381685214772
3.8333333333333335,-1003.6052567984923
3.9166666666666665,-1030.9095376300654
4.0,-986.7263403127852
4.083333333333333,-985.2573370033056
4.166666666666667,-1011.4182866582396
4.25,-1022.4281414283596
4.333333333333333,-1025.8093946363615
4.416666666666667,-997.8264700137681
4.5,-1038.3287516734229
4.583333333333333,-969.1512882526852
4.666666666666667,-1012.034117164315
4.75,-1040.054045232229
4.833333333333333,-1002.8200156607994
4.916666666666667,-1029.2437743734592
5.0,-1028.4562988903006
5.083333333333333,-1016.1038821347498
5.166666666666667,-1100.5698363370243
5.25,-1032.5200446973543
5.333333333333333,-992.6635578063571
5.416666666666667,-1042.2203850302335
5.5,-1036.8659443080157
5.583333333333333,-1040.9562875215197
5.666666666666667,-1004.5601385372925
5.75,-980.7085317329334
5.833333333333333,-1053.618150016474
5.916666666666667,-1011.6750419667238
6.0,-1014.6307592165474
6.083333333333333,-1016.5362856731056
6.166666666666667,-1007.2630849294754
6.25,-1015.2257557750614
6.333333333333333,-1050.9925392645391
6.416666666666667,-2124.9107191750136
6.5,-984.7531926931922
6.583333333333333,-1027.4418954496643
6.666666666666667,-1000.0675687757079
6.75,-954.9065449031029
6.833333333333333,-989.8699313463042
6.916666666666667,-985.390322107175
7.0,-987.7643030414799
7.083333333333333,-977.2433404681778
7.166666666666667,-960.6527533476115
7.25,-1000.04850813714
7.333333333333333,-976.3816839404242
7.416666666666667,-990.9279090937783
7.5,-956.644738631169
7.583333333333333,-1003.5724963012117
7.666666666666667,-1066.8165753616827
7.75,-948.9804184271775
7.833333333333333,-989.5537420584251
7.916666666666667,-928.7008107919337
8.0,-944.5203831657199
8.083333333333334,-940.7125958149888
8.166666666666666,-1066.6421833654526
8.25,-979.2765336472638
8.333333333333334,-961.8014736375492
8.416666666666666,-955.9045476744499
8.5,-943.6430238330886
8.583333333333334,-974.6083518036882
8.666666666666666,-977.4954527775585
8.75,-968.8264737843975
8.833333333333334,632.1351655846597
8.916666666666666,-922.5332166977527
9.0,-1130.6821466634003
9.083333333333334,-995.9588732809191
9.166666666666666,-968.4503094028332
9.25,-864.3322497298041
9.333333333333334,-1079.8788772827088
9.416666666666666,-1013.3886819241802
9.5,-1006.9762764421214
9.583333333333334,-994.349477387743
9.666666666666666,-1002.0806787220478
9.75,-1054.8459717835378
9.833333333333334,-1019.859129735458
9.916666666666666,-982.1560955087964
10.0,-1034.9410469707084
10.083333333333334,-1014.2639665793762
10.166666666666666,-999.8452977139981
10.25,-1023.5011017712386
10.333333333333334,-1024.5684151769178
10.416666666666666,-993.4940056045782
10.5,-1039.6940167704693
10.583333333333334,-1010.5631736470848
10.666666666666666,-1028.3858517040094
10.75,-999.4805478099292
10.833333333333334,-998.7447717467892
10.916666666666666,-1004.1253224208824
11.0,-1027.9155930585148
11.083333333333334,-1031.8814153911972
11.166666666666666,-1064.6386909364078
11.25,-1062.8257453716087
11.333333333333334,-927.6890297047746
11.416666666666666,-1179.2437480847043
11.5,-1037.6637382285478
11.583333333333334,-1036.4121419234116
11.666666666666666,-983.391498247552
11.75,-1011.5884139834748
11.833333333333334,-1047.1354014639242
11.916666666666666,-1131.090776095422
12.0,-1067.0065771859543
12.083333333333334,-1067.8720493019944
12.166666666666666,-1012.4347211159103
12.25,-1052.9130354809402
12.333333333333334,-1050.420511348084
12.416666666666666,-1035.258255933261
12.5,-1021.9178959714283
12.583333333333334,-1073.6529053583965
12.666666666666666,-1014.4160008189541
12.75,-1027.3043367684704
12.833333333333334,-1134.1878566827072
12.916666666666666,-1028.8265372869275
13.0,-1066.317284949679
13.083333333333334,-1029.9910069091359
13.166666666666666,-1043.158938210405
13.25,-1044.007556641672
13.333333333333334,-993.4692744050375
13.416666666666666,-1036.0992221386455
13.5,-1028.6953351176862
13.583333333333334,-1049.2380852069539
13.666666666666666,-1022.6750904066223
13.75,-982.984953174511
13.833333333333334,-1035.6370312491315
13.916666666666666,-1031.6290054082897
14.0,-1021.6608645144931
14.083333333333334,-991.7538273312416
14.166666666666666,-1139.655566144974
14.25,-983.5617813235684
14.333333333333334,-993.1549411964879
14.416666666666666,-1026.3317726615344
14.5,-1066.298123678146
14.583333333333334,-981.4647816486395
14.666666666666666,-740.2398879510677
14.75,-1000.9019148414164
14.833333333333334,-1010.8036648067757
14.916666666666666,-1177.4767888711617
15.0,-986.5937668361643
15.083333333333334,-975.8820491624796
15.166666666666666,-986.7250141556771
15.25,-978.3867333994147
15.333333333333334,-1034.4335098353447
15.416666666666666,-981.5971672888923
15.5,-1040.6763703339263
15.583333333333334,-1031.1825388270809
15.666666666666666,-1315.4596980497827
15.75,-1034.6018456040529
15.833333333333334,-1046.5960577455437
15.916666666666666,-1026.880106070613
16.0,-1019.9479599136267
16.083333333333332,-1015.9588086803589
16.166666666666668,-1144.676594065317
16.25,-1042.1005453053886
16.333333333333332,-1012.3706851313132
16.416666666666668,-1034.7726723903356
16.5,-1051.0657171156236
16.583333333333332,-1006.2445488375984
16.666666666666668,-1005.3098979536979
16.75,-988.8595703363575
16.833333333333332,-1008.8591552593886
16.916666666666668,-1027.189386415637
17.0,-1002.9019389019427
17.083333333333332,-959.7796277808677
17.166666666666668,-1001.6992310904964
17.25,-1006.7360000886106
17.333333333333332,-1006.0199888092035
17.416666666666668,-1017.9999641249151
17.5,-1032.0808077144923
17.583333333333332,-996.2330237269404
17.666666666666668,-998.660718714718
17.75,-991.4967182598739
17.833333333333332,-1049.9029193575304
