spike_count, amplitude
0.0,-214.996337890625
0.08333333333333333,-477.752685546875
0.16666666666666666,-8.23974609375
0.25,-1.678466796875
0.3333333333333333,2.44140625
0.4166666666666667,-46.9970703125
0.5,-68.511962890625
0.5833333333333334,-50.35400390625
0.6666666666666666,-104.217529296875
0.75,-15.716552734375
0.8333333333333334,-88.043212890625
0.9166666666666666,-229.949951171875
1.0,-438.385009765625
1.0833333333333333,-438.232421875
1.1666666666666667,-3.814697265625
1.25,-30.975341796875
1.3333333333333333,-59.2041015625
1.4166666666666667,-1504.058837890625
1.5,-36.92626953125
1.5833333333333333,-26.55029296875
1.6666666666666667,-8.544921875
1.75,-25.482177734375
1.8333333333333333,-77.81982421875
1.9166666666666667,-79.65087890625
2.0,-62.713623046875
2.0833333333333335,-77.362060546875
2.1666666666666665,-20.294189453125
2.25,-22.430419921875
2.3333333333333335,-69.88525390625
2.4166666666666665,-74.005126953125
2.5,-72.6318359375
2.5833333333333335,-55.23681640625
2.6666666666666665,-17.547607421875
2.75,-40.283203125
2.8333333333333335,-70.80078125
2.9166666666666665,-24.4140625
3.0,-6.7138671875
3.0833333333333335,-4.730224609375
3.1666666666666665,-58.89892578125
3.25,-62.255859375
3.3333333333333335,-64.544677734375
3.4166666666666665,-48.2177734375
3.5,-41.351318359375
3.5833333333333335,-55.389404296875
3.6666666666666665,-1.52587890625
3.75,-3.96728515625
3.8333333333333335,-32.806396484375
3.9166666666666665,-61.187744140625
4.0,-36.31591796875
4.083333333333333,-45.166015625
4.166666666666667,-4361.572265625
4.25,-23.49853515625
4.333333333333333,-49.74365234375
4.416666666666667,-53.40576171875
4.5,-23.49853515625
4.583333333333333,-27.923583984375
4.666666666666667,-10.223388671875
4.75,-11.29150390625
4.833333333333333,-38.14697265625
4.916666666666667,-61.798095703125
5.0,-34.7900390625
5.083333333333333,-45.166015625
5.166666666666667,-7.32421875
5.25,-41.656494140625
5.333333333333333,-48.52294921875
5.416666666666667,-50.506591796875
5.5,-28.839111328125
5.583333333333333,-30.364990234375
5.666666666666667,-29.60205078125
5.75,-53.40576171875
5.833333333333333,-52.18505859375
5.916666666666667,-39.0625
6.0,-23.651123046875
6.083333333333333,-22.735595703125
6.166666666666667,-9.613037109375
6.25,-18.310546875
6.333333333333333,-34.332275390625
6.416666666666667,-53.863525390625
6.5,-56.45751953125
6.583333333333333,-41.351318359375
6.666666666666667,-48.2177734375
6.75,-55.23681640625
6.833333333333333,-54.168701171875
6.916666666666667,-54.931640625
7.0,-56.15234375
7.083333333333333,-55.694580078125
7.166666666666667,-22.125244140625
7.25,-39.6728515625
7.333333333333333,-18.00537109375
7.416666666666667,-7.01904296875
7.5,-4.119873046875
7.583333333333333,-7.9345703125
7.666666666666667,-27.618408203125
7.75,-48.52294921875
7.833333333333333,-49.13330078125
7.916666666666667,-30.21240234375
8.0,-23.040771484375
8.083333333333334,-8.544921875
8.166666666666666,-14.6484375
8.25,-49.74365234375
8.333333333333334,-52.490234375
8.416666666666666,-32.806396484375
8.5,-32.3486328125
8.583333333333334,-34.48486328125
8.666666666666666,-4.425048828125
8.75,-3.0517578125
8.833333333333334,-5.035400390625
8.916666666666666,-37.384033203125
9.0,-94.90966796875
9.083333333333334,-44.708251953125
9.166666666666666,-77.362060546875
9.25,-68.817138671875
9.333333333333334,-68.9697265625
9.416666666666666,-70.1904296875
9.5,-23.49853515625
9.583333333333334,-30.364990234375
9.666666666666666,-1.678466796875
9.75,-46.844482421875
9.833333333333334,-72.021484375
9.916666666666666,-50.35400390625
10.0,-30.364990234375
10.083333333333334,-34.48486328125
10.166666666666666,-7.171630859375
10.25,-34.942626953125
10.333333333333334,-61.34033203125
10.416666666666666,-74.310302734375
10.5,-58.746337890625
10.583333333333334,-74.15771484375
10.666666666666666,-112.762451171875
10.75,-215.301513671875
10.833333333333334,-2.44140625
10.916666666666666,18.157958984375
11.0,-385.43701171875
11.083333333333334,3.204345703125
11.166666666666666,-4277.9541015625
11.25,-76.59912109375
11.333333333333334,-53.558349609375
11.416666666666666,-68.9697265625
11.5,-58.59375
11.583333333333334,-752.410888671875
11.666666666666666,-2981.719970703125
11.75,-44.5556640625
11.833333333333334,3.204345703125
11.916666666666666,6.561279296875
12.0,-23.8037109375
12.083333333333334,-21.97265625
12.166666666666666,-51.57470703125
12.25,-615.081787109375
12.333333333333334,-6.40869140625
12.416666666666666,-0.457763671875
12.5,-0.762939453125
12.583333333333334,-21.209716796875
12.666666666666666,-14.801025390625
12.75,-1246.185302734375
12.833333333333334,-1437.68310546875
12.916666666666666,-2139.739990234375
13.0,-107.72705078125
13.083333333333334,-90.484619140625
13.166666666666666,-104.98046875
13.25,-65.00244140625
13.333333333333334,-1130.828857421875
13.416666666666666,-319.976806640625
13.5,-5.340576171875
13.583333333333334,-5.79833984375
13.666666666666666,-192.413330078125
13.75,-45.623779296875
13.833333333333334,-24.4140625
13.916666666666666,-73.089599609375
14.0,11.138916015625
14.083333333333334,9.765625
14.166666666666666,-7.01904296875
14.25,-1.8310546875
14.333333333333334,-50.6591796875
14.416666666666666,-609.893798828125
14.5,-53.558349609375
14.583333333333334,-65.91796875
14.666666666666666,-62.103271484375
14.75,-647.27783203125
14.833333333333334,-3487.24365234375
14.916666666666666,-388.336181640625
15.0,-5.18798828125
15.083333333333334,-35.70556640625
