spike_count, amplitude
0.0,-203.52930195746873
0.08333333333333333,-109.11242354599233
0.16666666666666666,-180.96673485777305
0.25,-185.20041798268986
0.3333333333333333,-162.5553445990826
0.4166666666666667,-239.40908547960245
0.5,-193.4383568900486
0.5833333333333334,-199.2265512579471
0.6666666666666666,-235.27626692137866
0.75,-211.15203492749683
0.8333333333333334,-250.82882478128357
0.9166666666666666,-313.1317213209278
1.0,-256.12317333473686
1.0833333333333333,-176.10574634962285
1.1666666666666667,-179.4497712188807
1.25,-220.54565354627346
1.3333333333333333,-210.1085510988858
1.4166666666666667,-262.8548953565038
1.5,-223.1419410238343
1.5833333333333333,-172.59813820888868
1.6666666666666667,-252.19208829636568
1.75,-256.07896744581996
1.8333333333333333,-360.63328196267116
1.9166666666666667,-383.4571162126143
2.0,-252.95957538955662
2.0833333333333335,-206.4682672195541
