spike_count, amplitude
0.0,-695.2384917258868
0.16666666666666666,-715.9448452658514
0.3333333333333333,-815.3488585986872
0.5,-741.2115780410885
0.6666666666666666,-741.3425631182398
0.8333333333333334,-772.4061009512253
1.0,-800.400909270529
1.1666666666666667,-781.2774528404376
1.3333333333333333,-794.846995586956
1.5,-795.3565867880498
1.6666666666666667,-797.8164840963157
1.8333333333333333,-809.7563591015102
2.0,-809.8500356208418
2.1666666666666665,-837.273436716804
2.3333333333333335,-815.3321486115426
2.5,-858.9216068195864
2.6666666666666665,-822.89505494526
2.8333333333333335,-812.9163127082447
3.0,-755.3003211941045
3.1666666666666665,-742.3376554113395
3.3333333333333335,-724.6324143948619
3.5,-760.1507641061027
3.6666666666666665,-672.2803089064881
3.8333333333333335,-706.2681245554058
4.0,-731.3762019537047
4.166666666666667,-728.9671825465035
4.333333333333333,-748.3430621321107
4.5,-730.5290224654144
4.666666666666667,-711.1957468632934
4.833333333333333,-775.1106291542337
5.0,-699.8352840095447
5.166666666666667,-722.6063091198965
5.333333333333333,-712.4363585098033
5.5,-709.5474239323943
5.666666666666667,-706.9754322309775
5.833333333333333,-693.2739259816206
6.0,-680.3395733539894
6.166666666666667,-703.0755108378764
6.333333333333333,-700.8205918131588
6.5,-692.0099089344582
6.666666666666667,-694.393750958812
6.833333333333333,-714.1311997073994
7.0,-687.2749056733605
7.166666666666667,-733.0853773467593
7.333333333333333,-694.3256810503976
7.5,-722.8094975139322
7.666666666666667,-706.0692875121506
7.833333333333333,-727.3981435210541
8.0,-732.9758084045538
8.166666666666666,-737.1780712892773
8.333333333333334,-770.4583648607816
8.5,-739.8231384255976
8.666666666666666,-756.2370860795514
8.833333333333334,-747.1653866693313
9.0,-660.9259864879324
9.166666666666666,-670.9268779636122
9.333333333333334,-594.9418880963527
9.5,-570.1164031288315
9.666666666666666,-509.7444214934395
9.833333333333334,-443.4308383459002
10.0,-407.96929926703774
10.166666666666666,-398.31790417399634
10.333333333333334,-389.8188251014136
10.5,-346.7490182898393
10.666666666666666,-365.7265093935681
10.833333333333334,-315.77868955579584
11.0,-324.7537393974933
11.166666666666666,-309.2200012006116
11.333333333333334,-281.63831812097266
11.5,-306.01144084555057
11.666666666666666,-249.88456935313667
11.833333333333334,-270.8528568436751
12.0,-251.2148467098577
12.166666666666666,-261.44121342013085
12.333333333333334,-261.77640628806597
12.5,-251.0128751461939
12.666666666666666,-251.84194946560913
12.833333333333334,-272.428512315838
13.0,-251.29837120387475
13.166666666666666,-241.7703705274658
13.333333333333334,-236.27624453031694
13.5,-253.7897499490625
13.666666666666666,-219.90557971109516
13.833333333333334,-240.83939800130815
14.0,-258.7468769632928
14.166666666666666,-247.197783967731
14.333333333333334,-221.51394154860222
14.5,-245.67989799858643
14.666666666666666,-240.72363017346288
14.833333333333334,-246.20880636186138
15.0,-243.1556787718135
15.166666666666666,-240.237024837237
15.333333333333334,-254.11109944928268
15.5,-273.8882770699131
15.666666666666666,-316.01629676928405
15.833333333333334,-357.01870568515864
16.0,-367.3448906331468
16.166666666666668,-396.0684822942409
16.333333333333332,-442.81930375950213
16.5,-454.6425395104943
16.666666666666668,-472.59589901303684
16.833333333333332,-505.35971924690205
17.0,-534.367875032967
17.166666666666668,-562.9720507227391
17.333333333333332,-570.3513799665823
17.5,-608.5341417538572
17.666666666666668,-630.0449979602372
17.833333333333332,-640.6362295647815
18.0,-706.6140665761509
18.166666666666668,-689.184794939829
18.333333333333332,-726.493169579269
18.5,-752.6930126365153
18.666666666666668,-779.9614025768429
18.833333333333332,-833.954364815064
19.0,-837.6053559317904
19.166666666666668,-843.6287974014474
19.333333333333332,-891.5519795608977
19.5,-906.9988387317519
19.666666666666668,-904.7375910526135
19.833333333333332,-951.1644073088605
20.0,-935.8944659573975
20.166666666666668,-966.0803811476205
20.333333333333332,-1002.1529057051284
20.5,-978.8767990009462
20.666666666666668,-1020.7828166359025
20.833333333333332,-1008.0702015998755
21.0,-1024.126050729877
21.166666666666668,-1071.289481410376
21.333333333333332,-985.6817002505601
21.5,-1017.0398563451627
21.666666666666668,-1039.9908966736534
21.833333333333332,-1069.6292035002982
22.0,-1164.6087602042962
22.166666666666668,-1077.309534123206
22.333333333333332,-1094.6591222701027
22.5,-1108.5504594070903
22.666666666666668,-1094.1212655109318
22.833333333333332,-1095.250756661398
23.0,-1074.5453394477186
23.166666666666668,-1104.0677283335735
23.333333333333332,-1109.3161512138674
23.5,-1111.468243498805
23.666666666666668,-1094.0581387350062
23.833333333333332,-1101.9033916476378
24.0,-1099.8923754749637
24.166666666666668,-1108.4362034064277
24.333333333333332,-1178.7634129339438
24.5,-1121.7821207289617
24.666666666666668,-1093.2957116473613
24.833333333333332,-1095.585700381338
25.0,-1087.2227053967174
25.166666666666668,-1129.367071681946
25.333333333333332,-1079.0558844665504
25.5,-1096.943457416083
25.666666666666668,-1104.8724948100635
25.833333333333332,-1110.1577042269344
26.0,-1125.3553088720826
26.166666666666668,-1118.7857709072694
26.333333333333332,-1129.9370255935619
26.5,-1116.2207142283783
26.666666666666668,-1099.9889660322467
26.833333333333332,-1114.4420118061823
27.0,-1085.9778433162235
27.166666666666668,-1104.713628427555
27.333333333333332,-1153.4844208872103
27.5,-1141.5205351450513
27.666666666666668,-1098.751067600426
27.833333333333332,-1148.6087534198573
28.0,-1149.2752638336613
28.166666666666668,-1132.048674851292
28.333333333333332,-1122.508349593496
28.5,-1099.5151062981283
28.666666666666668,-1106.5453934570744
28.833333333333332,-1084.356730446454
29.0,-1048.690674206257
29.166666666666668,-928.1965941278304
29.333333333333332,-791.8078128059021
29.5,-634.8731947646002
29.666666666666668,-527.8492345149198
29.833333333333332,-453.2039014802275
30.0,-377.20287862875506
30.166666666666668,-305.295884958766
30.333333333333332,-268.10056801056976
30.5,-221.25530080119992
30.666666666666668,-181.69782637727025
30.833333333333332,-174.7127706654103
31.0,-147.34145275743188
31.166666666666668,-131.50201188738254
31.333333333333332,-131.54795373326266
31.5,-133.31270736357789
31.666666666666668,-116.21240276478443
31.833333333333332,-189.7341834114589
32.0,-194.14778001096624
32.166666666666664,-181.72895513189428
32.333333333333336,-218.18014933346387
32.5,-246.870944747225
32.666666666666664,-237.9241365501715
32.833333333333336,-214.92892119571
33.0,-280.350305158676
33.166666666666664,-362.6098946637786
33.333333333333336,-259.6456549295073
33.5,-300.36946788089085
33.666666666666664,-266.6592803066123
33.833333333333336,-272.1755458829987
34.0,-320.6894697296656
34.166666666666664,-299.8404438227957
34.333333333333336,-325.29169086355665
34.5,-307.72354100183037
34.666666666666664,-313.39918998266995
34.833333333333336,-334.51968478050384
35.0,-295.156265821114
35.166666666666664,-303.625171071552
35.333333333333336,-251.9601586476923
35.5,-297.86162961818474
35.666666666666664,-249.45590957975472
35.833333333333336,-235.44920291069414
36.0,-223.58969611537057
36.166666666666664,-250.33494031275478
36.333333333333336,-244.33664613142324
36.5,-275.4062993906406
36.666666666666664,-250.71565701024278
36.833333333333336,-235.9882551335646
37.0,-276.6139159299931
37.166666666666664,-271.65678496558843
37.333333333333336,-251.952156007173
37.5,-267.98273169166737
37.666666666666664,-268.89839195799846
37.833333333333336,-266.33423420539117
38.0,-237.94182853167146
38.166666666666664,-284.87993185204107
38.333333333333336,-285.2841824435743
38.5,-261.9305043819622
38.666666666666664,-255.77133080150543
38.833333333333336,-267.24842343191597
39.0,-312.5218104947277
39.166666666666664,-260.5354731823029
39.333333333333336,-250.74647441345337
39.5,-289.26665409125405
39.666666666666664,-289.67188414647285
39.833333333333336,-266.3495123970024
40.0,-279.71671754080614
40.166666666666664,-274.20701799092416
40.333333333333336,-286.8006799248426
40.5,-268.89696983417696
40.666666666666664,-274.97297228864966
40.833333333333336,-289.84068374610536
41.0,-297.5097636251894
41.166666666666664,-308.887201989977
41.333333333333336,-270.4491726051254
41.5,-290.1204016463731
41.666666666666664,-290.55647738265577
41.833333333333336,-251.07256516207215
42.0,-286.8901533557198
42.166666666666664,-301.48452037575623
42.333333333333336,-302.15770455752454
42.5,-323.98435237183025
42.666666666666664,-300.1251728806254
42.833333333333336,-310.772376421457
43.0,-297.6766017850087
43.166666666666664,-303.57479371053716
43.333333333333336,-306.4830427186273
43.5,-309.39709727537905
43.666666666666664,-288.81905578144193
43.833333333333336,-304.1556693140481
44.0,-296.69116051498406
44.166666666666664,-296.7035464987823
44.333333333333336,-264.28767056626054
44.5,-277.8190325312169
44.666666666666664,-293.1171622863672
