time, value
0.0,853.729248046875
0.1,550.994873046875
0.2,-992.584228515625
0.3,-1386.41357421875
0.4,-1185.60791015625
0.5,-1122.4365234375
0.6,-1051.177978515625
0.7,-1043.548583984375
0.8,-1091.766357421875
0.9,-1044.921875
1.0,-1020.660400390625
1.1,-1096.954345703125
1.2,-1036.834716796875
1.3,-1010.589599609375
1.4,-973.663330078125
1.5,-1003.265380859375
1.6,-1052.24609375
1.7,-1111.907958984375
1.8,-1071.47216796875
1.9,-1071.319580078125
2.0,-1067.5048828125
2.1,-1106.26220703125
2.2,-1108.3984375
2.3,-1074.066162109375
2.4,-1061.70654296875
2.5,-989.837646484375
2.6,-1056.976318359375
2.7,-947.418212890625
2.8,-966.949462890625
2.9,-964.9658203125
3.0,-1004.486083984375
3.1,-953.67431640625
3.2,6.866455078125
3.3,-14.95361328125
3.4,-3.35693359375
3.5,-1.8310546875
3.6,33.5693359375
3.7,-36.0107421875
3.8,79.9560546875
3.9,-7.171630859375
4.0,-130.462646484375
4.1,-334.77783203125
4.2,-955.657958984375
4.3,628.0517578125
4.4,247.802734375
4.5,139.617919921875
4.6,67.901611328125
4.7,5.340576171875
4.8,464.78271484375
4.9,2391.9677734375
5.0,-1572.57080078125
5.1,-688.17138671875
5.2,-98.419189453125
5.3,-112.9150390625
5.4,1.220703125
5.5,-116.5771484375
5.6,-52.642822265625
5.7,-54.01611328125
5.8,19.683837890625
5.9,-19.83642578125
6.0,13.275146484375
6.1,-63.17138671875
6.2,-11.749267578125
6.3,98.114013671875
6.4,15.869140625
6.5,-32.04345703125
6.6,51.8798828125
6.7,55.5419921875
6.8,13.885498046875
6.9,23.49853515625
7.0,6.7138671875
7.1,94.6044921875
7.2,114.288330078125
7.3,39.36767578125
7.4,26.092529296875
7.5,38.4521484375
7.6,59.2041015625
7.7,62.408447265625
7.8,57.67822265625
7.9,47.91259765625
8.0,34.332275390625
8.1,11.5966796875
8.2,92.010498046875
8.3,116.88232421875
8.4,17.852783203125
8.5,7.171630859375
8.6,16.021728515625
8.7,20.294189453125
8.8,42.1142578125
8.9,45.623779296875
9.0,47.30224609375
9.1,66.680908203125
9.2,65.00244140625
9.3,127.5634765625
9.4,66.986083984375
9.5,91.094970703125
9.6,76.141357421875
9.7,102.5390625
9.8,82.855224609375
9.9,90.9423828125
10.0,103.302001953125
10.1,88.653564453125
10.2,119.93408203125
10.3,98.724365234375
10.4,106.964111328125
10.5,133.056640625
10.6,141.29638671875
10.7,131.988525390625
10.8,136.41357421875
10.9,146.331787109375
11.0,128.173828125
11.1,121.917724609375
11.2,122.6806640625
11.3,94.451904296875
11.4,89.874267578125
11.5,231.62841796875
11.6,173.03466796875
11.7,82.3974609375
11.8,233.001708984375
11.9,263.519287109375
12.0,236.2060546875
12.1,244.7509765625
12.2,254.364013671875
12.3,265.045166015625
12.4,288.39111328125
12.5,254.669189453125
12.6,258.026123046875
12.7,273.4375
12.8,281.67724609375
12.9,268.5546875
13.0,286.865234375
13.1,270.843505859375
13.2,251.15966796875
13.3,329.28466796875
13.4,347.59521484375
13.5,337.5244140625
13.6,346.832275390625
13.7,333.55712890625
13.8,409.393310546875
13.9,313.262939453125
14.0,297.54638671875
14.1,278.9306640625
14.2,292.05322265625
14.3,246.734619140625
14.4,231.781005859375
14.5,384.521484375
14.6,176.239013671875
14.7,105.133056640625
14.8,94.757080078125
14.9,112.9150390625
15.0,124.664306640625
15.1,136.1083984375
15.2,160.82763671875
15.3,161.7431640625
15.4,240.78369140625
15.5,243.22509765625
15.6,246.124267578125
15.7,261.688232421875
15.8,247.039794921875
15.9,251.922607421875
16.0,262.908935546875
16.1,263.36669921875
16.2,272.064208984375
16.3,260.009765625
16.4,257.415771484375
16.5,289.764404296875
16.6,286.712646484375
16.7,229.949951171875
16.8,227.05078125
16.9,239.2578125
17.0,200.347900390625
17.1,150.45166015625
17.2,160.675048828125
17.3,171.5087890625
17.4,163.26904296875
17.5,157.318115234375
17.6,172.119140625
17.7,200.653076171875
17.8,366.8212890625
17.9,238.95263671875
18.0,202.789306640625
18.1,205.230712890625
18.2,206.298828125
18.3,240.478515625
18.4,239.410400390625
18.5,218.048095703125
18.6,291.900634765625
18.7,299.530029296875
18.8,289.00146484375
18.9,254.5166015625
19.0,192.56591796875
19.1,218.353271484375
19.2,232.23876953125
19.3,237.73193359375
19.4,217.28515625
19.5,202.63671875
19.6,236.968994140625
19.7,304.718017578125
19.8,257.26318359375
19.9,263.36669921875
20.0,282.5927734375
20.1,224.456787109375
20.2,217.28515625
20.3,198.516845703125
20.4,203.2470703125
20.5,186.767578125
20.6,202.94189453125
20.7,219.42138671875
20.8,167.083740234375
20.9,166.168212890625
21.0,142.669677734375
21.1,166.473388671875
21.2,180.6640625
21.3,131.8359375
21.4,145.263671875
21.5,149.84130859375
21.6,164.1845703125
21.7,154.72412109375
21.8,129.39453125
21.9,130.615234375
22.0,148.3154296875
22.1,142.059326171875
22.2,84.228515625
22.3,39.0625
22.4,81.634521484375
22.5,90.02685546875
22.6,85.44921875
22.7,54.779052734375
22.8,65.155029296875
22.9,59.50927734375
23.0,48.980712890625
23.1,21.97265625
23.2,52.490234375
23.3,22.430419921875
23.4,24.566650390625
23.5,68.05419921875
23.6,71.868896484375
23.7,-33.87451171875
23.8,-15.869140625
23.9,-10.68115234375
24.0,7.476806640625
24.1,103.1494140625
24.2,41.656494140625
24.3,-21.05712890625
24.4,-40.283203125
24.5,19.22607421875
24.6,-110.626220703125
24.7,-155.6396484375
24.8,-147.0947265625
24.9,-142.51708984375
25.0,-125.732421875
25.1,-117.1875
25.2,-156.25
25.3,-153.656005859375
25.4,-68.206787109375
25.5,-142.059326171875
25.6,-142.364501953125
25.7,-113.22021484375
25.8,-114.898681640625
25.9,-132.4462890625
26.0,-142.2119140625
26.1,-123.138427734375
26.2,-131.988525390625
26.3,-118.408203125
26.4,-133.514404296875
26.5,-164.48974609375
26.6,-161.590576171875
26.7,-154.266357421875
26.8,-151.67236328125
26.9,-155.792236328125
27.0,-124.51171875
27.1,-150.146484375
27.2,-42.41943359375
27.3,-161.43798828125
27.4,-153.350830078125
27.5,-120.391845703125
27.6,-38.299560546875
27.7,-97.198486328125
27.8,-112.457275390625
27.9,-155.33447265625
28.0,-80.108642578125
28.1,-160.980224609375
28.2,-8.23974609375
28.3,-130.157470703125
28.4,-132.75146484375
28.5,-125.579833984375
28.6,-152.587890625
28.7,-101.165771484375
28.8,-90.484619140625
28.9,-20.751953125
29.0,-74.920654296875
29.1,-51.57470703125
29.2,0.762939453125
29.3,20.599365234375
29.4,53.253173828125
29.5,-107.574462890625
29.6,-132.598876953125
29.7,-42.572021484375
29.8,-88.5009765625
29.9,-80.56640625
30.0,-81.329345703125
30.1,-87.890625
30.2,45.928955078125
30.3,-14.34326171875
30.4,167.083740234375
30.5,55.084228515625
30.6,-48.828125
30.7,-34.48486328125
30.8,-51.727294921875
30.9,-11.749267578125
31.0,-23.8037109375
31.1,57.06787109375
31.2,13.12255859375
31.3,23.8037109375
31.4,23.345947265625
31.5,5.4931640625
31.6,130.157470703125
31.7,32.65380859375
31.8,50.6591796875
31.9,75.531005859375
32.0,86.669921875
32.1,75.37841796875
32.2,62.408447265625
32.3,184.63134765625
32.4,87.432861328125
32.5,73.8525390625
32.6,94.757080078125
32.7,107.11669921875
32.8,129.852294921875
32.9,70.648193359375
33.0,84.991455078125
33.1,81.024169921875
33.2,132.14111328125
33.3,74.76806640625
33.4,57.67822265625
33.5,97.0458984375
33.6,187.3779296875
33.7,136.41357421875
33.8,104.3701171875
33.9,96.282958984375
34.0,114.898681640625
34.1,140.9912109375
34.2,176.08642578125
34.3,121.4599609375
34.4,126.800537109375
34.5,151.67236328125
34.6,159.759521484375
34.7,194.091796875
34.8,252.227783203125
34.9,397.03369140625
35.0,353.240966796875
35.1,321.502685546875
35.2,310.05859375
35.3,249.481201171875
35.4,231.3232421875
35.5,238.34228515625
35.6,222.625732421875
35.7,243.072509765625
35.8,214.385986328125
35.9,228.271484375
36.0,217.28515625
36.1,180.511474609375
36.2,177.6123046875
36.3,246.429443359375
36.4,175.933837890625
36.5,174.407958984375
36.6,240.020751953125
36.7,151.67236328125
36.8,335.0830078125
36.9,185.85205078125
