0.0,-27.923583984375
0.08333333333333333,-124.664306640625
0.16666666666666666,-139.46533203125
0.25,0.152587890625
0.3333333333333333,1.373291015625
0.4166666666666667,-22.735595703125
0.5,-105.28564453125
0.5833333333333334,-144.195556640625
0.6666666666666666,-361.02294921875
0.75,-5000.0
0.8333333333333334,-91.400146484375
0.9166666666666666,-84.686279296875
1.0,-20.904541015625
1.0833333333333333,-51.8798828125
1.1666666666666667,-16.632080078125
1.25,-85.44921875
1.3333333333333333,-1.220703125
1.4166666666666667,2.593994140625
1.5,-69.580078125
1.5833333333333333,-98.419189453125
1.6666666666666667,-98.724365234375
1.75,-115.3564453125
1.8333333333333333,-58.746337890625
1.9166666666666667,-90.63720703125
2.0,-172.882080078125
2.0833333333333335,-12.359619140625
2.1666666666666665,-14.190673828125
2.25,-52.490234375
2.3333333333333335,1.678466796875
2.4166666666666665,0.0
2.5,-45.7763671875
2.5833333333333335,-96.435546875
2.6666666666666665,-82.855224609375
2.75,-52.642822265625
2.8333333333333335,-8.85009765625
2.9166666666666665,-1.983642578125
3.0,-5.035400390625
3.0833333333333335,-4.57763671875
3.1666666666666665,0.762939453125
3.25,2.44140625
3.3333333333333335,-34.942626953125
3.4166666666666665,-46.844482421875
3.5,-289.154052734375
3.5833333333333335,-181.121826171875
3.6666666666666665,-53.7109375
3.75,-37.994384765625
3.8333333333333335,1.678466796875
3.9166666666666665,-9.918212890625
4.0,0.0
4.083333333333333,-0.457763671875
4.166666666666667,3.204345703125
4.25,-14.34326171875
4.333333333333333,-94.90966796875
4.416666666666667,-95.21484375
4.5,-53.558349609375
4.583333333333333,-3.662109375
4.666666666666667,-4.2724609375
4.75,0.30517578125
4.833333333333333,3.96728515625
4.916666666666667,-97.503662109375
5.0,-102.081298828125
5.083333333333333,-85.906982421875
5.166666666666667,-74.615478515625
5.25,-66.22314453125
5.333333333333333,-1.8310546875
5.416666666666667,-5.035400390625
5.5,-1.220703125
5.583333333333333,0.30517578125
5.666666666666667,-40.740966796875
5.75,-104.98046875
5.833333333333333,-95.977783203125
5.916666666666667,-101.318359375
6.0,-110.4736328125
