time, value
16.9,218.12221900598075
17.0,230.02601177230545
17.1,229.5701375659576
17.2,230.48750772416463
17.3,231.71000816437063
17.4,240.71444665058107
17.5,237.35922271594012
17.6,238.42900539779035
17.7,238.43063167584074
17.8,241.026211941568
17.9,245.14763195197693
18.0,245.14914072084514
18.1,245.76096380057726
18.2,241.94770172029448
18.3,239.66028311140934
18.4,241.49270298943645
18.5,244.54579228578936
18.6,248.0566123795638
18.7,253.70363087930792
18.8,259.3506181079046
18.9,255.07936194681625
19.0,261.64181627406725
19.1,247.60487635533997
19.2,255.23538861005832
19.3,250.701904296875
19.4,253.753662109375
19.5,254.974365234375
19.6,262.298583984375
19.7,253.448486328125
19.8,250.701904296875
19.9,248.10791015625
20.0,249.6337890625
20.1,247.49755859375
20.2,248.71826171875
20.3,246.88720703125
20.4,250.396728515625
20.5,248.565673828125
20.6,256.65283203125
20.7,248.565673828125
20.8,242.919921875
20.9,243.988037109375
21.0,248.4130859375
21.1,240.936279296875
21.2,241.39404296875
21.3,246.88720703125
21.4,246.27685546875
21.5,231.781005859375
21.6,234.68017578125
21.7,238.189697265625
21.8,236.2060546875
21.9,237.12158203125
22.0,246.58203125
22.1,232.84912109375
22.2,239.715576171875
22.3,235.29052734375
22.4,233.45947265625
22.5,239.410400390625
22.6,238.800048828125
22.7,231.01806640625
22.8,236.358642578125
22.9,227.6611328125
23.0,229.18701171875
23.1,227.508544921875
23.2,228.57666015625
23.3,225.372314453125
23.4,222.47314453125
23.5,226.13525390625
23.6,223.08349609375
23.7,223.236083984375
23.8,220.64208984375
23.9,220.184326171875
24.0,210.418701171875
24.1,214.385986328125
24.2,204.4677734375
24.3,205.535888671875
24.4,211.029052734375
24.5,202.178955078125
24.6,214.080810546875
24.7,202.178955078125
24.8,209.04541015625
24.9,201.11083984375
25.0,200.653076171875
25.1,197.601318359375
25.2,194.39697265625
25.3,196.380615234375
25.4,194.854736328125
25.5,187.68310546875
25.6,192.108154296875
25.7,193.17626953125
25.8,187.835693359375
25.9,182.4951171875
26.0,179.443359375
26.1,184.9365234375
26.2,180.511474609375
26.3,183.258056640625
26.4,172.119140625
26.5,176.08642578125
26.6,181.57958984375
26.7,177.001953125
26.8,177.459716796875
26.9,180.6640625
27.0,170.59326171875
27.1,174.102783203125
27.2,174.560546875
27.3,171.81396484375
27.4,160.82763671875
27.5,162.65869140625
27.6,169.0673828125
27.7,158.38623046875
27.8,165.4052734375
27.9,165.863037109375
28.0,155.487060546875
28.1,161.43798828125
28.2,153.80859375
28.3,150.45166015625
28.4,146.484375
28.5,160.5224609375
28.6,152.435302734375
28.7,145.111083984375
28.8,137.939453125
28.9,142.669677734375
29.0,140.68603515625
29.1,137.939453125
29.2,139.7705078125
29.3,138.24462890625
29.4,133.36181640625
29.5,133.514404296875
29.6,128.7841796875
29.7,133.36181640625
29.8,130.615234375
29.9,130.0048828125
30.0,126.953125
30.1,130.157470703125
30.2,123.9013671875
30.3,121.15478515625
30.4,117.49267578125
30.5,115.203857421875
30.6,111.541748046875
30.7,117.1875
30.8,125.1220703125
30.9,119.171142578125
31.0,131.2255859375
31.1,124.053955078125
31.2,111.6943359375
31.3,119.62890625
31.4,114.1357421875
31.5,106.658935546875
31.6,110.321044921875
31.7,104.827880859375
31.8,108.795166015625
31.9,107.72705078125
32.0,110.015869140625
32.1,99.945068359375
32.2,106.658935546875
32.3,108.489990234375
32.4,103.302001953125
32.5,101.776123046875
32.6,99.639892578125
32.7,98.57177734375
32.8,96.893310546875
32.9,90.63720703125
33.0,97.35107421875
33.1,102.386474609375
33.2,91.705322265625
33.3,101.318359375
33.4,96.588134765625
33.5,92.1630859375
33.6,93.07861328125
33.7,91.705322265625
33.8,90.179443359375
33.9,91.400146484375
34.0,91.552734375
34.1,90.789794921875
34.2,86.36474609375
34.3,86.822509765625
34.4,86.517333984375
34.5,84.53369140625
34.6,84.075927734375
34.7,87.58544921875
34.8,81.1767578125
34.9,86.822509765625
35.0,89.263916015625
35.1,84.228515625
35.2,80.87158203125
35.3,86.212158203125
35.4,82.3974609375
35.5,79.498291015625
35.6,77.5146484375
35.7,83.465576171875
35.8,79.803466796875
35.9,78.582763671875
36.0,82.09228515625
36.1,71.10595703125
36.2,75.68359375
36.3,70.037841796875
36.4,67.901611328125
36.5,73.2421875
36.6,73.699951171875
36.7,74.005126953125
36.8,71.258544921875
36.9,71.868896484375
37.0,69.122314453125
37.1,72.021484375
37.2,67.44384765625
37.3,72.174072265625
37.4,69.580078125
37.5,73.54736328125
37.6,66.5283203125
37.7,70.953369140625
37.8,69.27490234375
37.9,64.697265625
38.0,59.356689453125
38.1,66.22314453125
38.2,62.8662109375
38.3,60.577392578125
38.4,62.713623046875
38.5,64.697265625
38.6,63.323974609375
38.7,55.84716796875
38.8,55.84716796875
38.9,56.15234375
39.0,52.642822265625
39.1,52.79541015625
39.2,59.661865234375
39.3,58.28857421875
39.4,54.168701171875
39.5,51.26953125
39.6,52.947998046875
39.7,50.96435546875
39.8,46.9970703125
39.9,51.8798828125
40.0,94.146728515625
40.1,62.408447265625
40.2,33.111572265625
40.3,46.9970703125
40.4,44.86083984375
40.5,49.896240234375
40.6,45.013427734375
40.7,46.234130859375
40.8,47.760009765625
40.9,45.318603515625
