time, value
39.6,69.580078125
39.7,64.849853515625
39.8,67.138671875
39.9,66.680908203125
40.0,69.732666015625
40.1,74.310302734375
40.2,72.479248046875
40.3,69.732666015625
40.4,71.71630859375
40.5,24.871826171875
40.6,-9.613037109375
40.7,-11.749267578125
40.8,65.765380859375
40.9,133.056640625
41.0,111.541748046875
41.1,104.827880859375
41.2,106.201171875
41.3,80.413818359375
41.4,81.024169921875
41.5,72.93701171875
41.6,73.54736328125
41.7,65.91796875
41.8,62.713623046875
41.9,59.051513671875
42.0,66.986083984375
42.1,60.882568359375
42.2,60.72998046875
42.3,56.304931640625
42.4,51.727294921875
42.5,53.40576171875
42.6,44.25048828125
42.7,51.8798828125
42.8,52.18505859375
42.9,49.4384765625
43.0,51.116943359375
43.1,43.487548828125
43.2,42.724609375
43.3,46.38671875
43.4,46.539306640625
43.5,51.116943359375
43.6,49.896240234375
43.7,45.928955078125
43.8,50.048828125
43.9,57.373046875
44.0,56.15234375
44.1,62.8662109375
44.2,63.17138671875
44.3,54.01611328125
44.4,47.607421875
44.5,43.64013671875
44.6,49.896240234375
44.7,52.18505859375
44.8,50.35400390625
44.9,43.487548828125
45.0,38.909912109375
45.1,34.637451171875
45.2,34.1796875
45.3,37.2314453125
45.4,27.313232421875
45.5,20.294189453125
45.6,24.871826171875
45.7,35.09521484375
45.8,46.234130859375
45.9,43.792724609375
46.0,41.961669921875
46.1,47.149658203125
46.2,48.828125
46.3,52.18505859375
46.4,66.375732421875
46.5,64.849853515625
46.6,66.986083984375
46.7,58.59375
46.8,53.863525390625
46.9,55.084228515625
47.0,53.7109375
47.1,54.62646484375
47.2,48.828125
47.3,51.26953125
47.4,56.915283203125
47.5,61.187744140625
47.6,52.642822265625
47.7,37.994384765625
47.8,51.727294921875
47.9,52.490234375
48.0,55.84716796875
48.1,52.490234375
48.2,53.7109375
48.3,56.915283203125
48.4,53.40576171875
48.5,33.5693359375
48.6,45.318603515625
48.7,41.80908203125
48.8,33.721923828125
48.9,36.92626953125
49.0,38.14697265625
49.1,33.416748046875
49.2,40.130615234375
49.3,43.182373046875
49.4,41.19873046875
49.5,35.70556640625
49.6,35.247802734375
49.7,30.975341796875
49.8,34.1796875
49.9,37.384033203125
7332.0,-8.85009765625
7332.1,6.561279296875
7332.2,-14.95361328125
7332.3,113.83056640625
7332.4,111.541748046875
7332.5,89.874267578125
7332.6,71.868896484375
7332.7,62.255859375
7332.8,33.87451171875
7332.9,34.637451171875
